ID,Lemma,Complement,BirthYear,DeathYear,URL,UncertaintyBirth,UncertaintyDeath
23062,Renner,Armand,1883 - 1952,,http://hls-dhs-dss.ch/de/articles/023062/2010-03-30/,,
28514,Harrison,Leland,1883 - 1951,,http://hls-dhs-dss.ch/de/articles/028514/2023-01-12/,,
31316,Bosch,Maurits ten,1883 - 1950,,http://hls-dhs-dss.ch/de/articles/031316/2011-03-09/,,
28323,Vogel,Hans,1883 - 1950,,http://hls-dhs-dss.ch/de/articles/028323/2013-08-06/,,
16031,Budry,Paul,1883 - 1949,,http://hls-dhs-dss.ch/de/articles/016031/2004-10-26/,,
29822,Marti,Ernst,1883 - 1949,,http://hls-dhs-dss.ch/de/articles/029822/2016-11-10/,,
44517,Baezner,Esther,1883 - 1948,,http://hls-dhs-dss.ch/de/articles/044517/2002-12-23/,,
30832,Gay,Maurice,1883 - 1948,,http://hls-dhs-dss.ch/de/articles/030832/2003-05-07/,,
22614,Rüegg,Ernst Georg,1883 - 1948,,http://hls-dhs-dss.ch/de/articles/022614/2012-01-05/,,
6980,Forni,Emilio,1883 - 1946,,http://hls-dhs-dss.ch/de/articles/006980/2004-08-25/,,
23019,Lorenz,Jacob,1883 - 1946,,http://hls-dhs-dss.ch/de/articles/023019/2008-02-01/,,
5583,Rusch,Carl,1883 - 1946,,http://hls-dhs-dss.ch/de/articles/005583/2010-11-24/,,
27903,Mussolini,Benito,1883 - 1945,,http://hls-dhs-dss.ch/de/articles/027903/2010-04-06/,,
42967,Werner,Hans,1883 - 1944,,http://hls-dhs-dss.ch/de/articles/042967/2012-10-24/,,
23125,Woker,Harald,1883 - 1944,,http://hls-dhs-dss.ch/de/articles/023125/2013-11-20/,,
31797,Crönlein,Maria,1883 - 1943,,http://hls-dhs-dss.ch/de/articles/031797/2004-03-12/,,
19867,Ingold,Otto,1883 - 1943,,http://hls-dhs-dss.ch/de/articles/019867/2007-01-19/,,
20713,Mottu,Alexandre,1883 - 1943,,http://hls-dhs-dss.ch/de/articles/020713/2007-10-22/,,
3741,Abt,Heinrich Roman,1883 - 1942,,http://hls-dhs-dss.ch/de/articles/003741/2001-02-20/,,
6304,Galli,Antonio,1883 - 1942,,http://hls-dhs-dss.ch/de/articles/006304/2007-09-05/,,
3676,Platten,Fritz,1883 - 1942,,http://hls-dhs-dss.ch/de/articles/003676/2011-11-09/,,
23069,Schaffner,Traugott Erwin,1883 - 1942,,http://hls-dhs-dss.ch/de/articles/023069/2011-02-18/,,
30013,Dufaux,Armand,1883 - 1941,,http://hls-dhs-dss.ch/de/articles/030013/2006-02-14/,,
4415,Berger,Philippe Henri,1883 - 1940,,http://hls-dhs-dss.ch/de/articles/004415/2002-06-07/,,
28063,Schickelé,René,1883 - 1940,,http://hls-dhs-dss.ch/de/articles/028063/2011-07-26/,,
43618,Castell,Alexander,1883 - 1939,,http://hls-dhs-dss.ch/de/articles/043618/2003-07-31/,,
31517,Meissner,Ernst,1883 - 1939,,http://hls-dhs-dss.ch/de/articles/031517/2007-11-19/,,
23023,Mandel,Moses,1883 - 1938,,http://hls-dhs-dss.ch/de/articles/023023/2009-08-04/,,
44336,Töndury,Hans,1883 - 1938,,http://hls-dhs-dss.ch/de/articles/044336/2012-01-30/,,
6433,Müller,Johannes,1883 - 1937,,http://hls-dhs-dss.ch/de/articles/006433/2008-05-08/,,
28394,Sinowjew,Grigori Jewsejewitsch,1883 - 1936,,http://hls-dhs-dss.ch/de/articles/028394/2015-05-05/,,
31710,Wiegner,Georg,1883 - 1936,,http://hls-dhs-dss.ch/de/articles/031710/2012-05-23/,,
5096,Koch,Adolf,1883 - 1935,,http://hls-dhs-dss.ch/de/articles/005096/2008-10-23/,,
27032,Dürr,Emil,1883 - 1934,,http://hls-dhs-dss.ch/de/articles/027032/2012-05-31/,,
6761,Wipfli,Josef,1883 - 1926,,http://hls-dhs-dss.ch/de/articles/006761/2013-11-05/,,
28376,Leontjewa,Tatjana,1883 - 1922,,http://hls-dhs-dss.ch/de/articles/028376/2008-01-15/,,
9178,Harder,Emil,1883 - //1925//,,http://hls-dhs-dss.ch/de/articles/009178/2006-08-31/,,
4922,Melly,Armand,1882 - 1986,,http://hls-dhs-dss.ch/de/articles/004922/2007-10-15/,,
10154,Prezzolini,Giuseppe,1882 - 1982,,http://hls-dhs-dss.ch/de/articles/010154/2010-07-16/,,
48226,Meuron,Elisabeth de,1882 - 1980,,http://hls-dhs-dss.ch/de/articles/048226/2007-04-26/,,
12164,Moser,Hans Albrecht,1882 - 1978,,http://hls-dhs-dss.ch/de/articles/012164/2009-01-07/,,
22147,Berger,Hans,1882 - 1977,,http://hls-dhs-dss.ch/de/articles/022147/2002-06-14/,,
31933,Lusser,Armin Oskar,1882 - 1977,,http://hls-dhs-dss.ch/de/articles/031933/2008-07-02/,,
6164,Bärtschi,Ernst,1882 - 1976,,http://hls-dhs-dss.ch/de/articles/006164/2002-01-15/,,
22996,Heimann,Georges,1882 - 1976,,http://hls-dhs-dss.ch/de/articles/022996/2008-04-08/,,
23038,Monastier,Hélène,1882 - 1976,,http://hls-dhs-dss.ch/de/articles/023038/2019-10-29/,,
48867,Sartory,Anna,1882 - 1976,,http://hls-dhs-dss.ch/de/articles/048867/2012-01-11/,,
27439,Weidemeyer,Carl,1882 - 1976,,http://hls-dhs-dss.ch/de/articles/027439/2012-10-25/,,
11622,Bührer,Jakob,1882 - 1975,,http://hls-dhs-dss.ch/de/articles/011622/2004-09-01/,,
6826,Desbaillets,Alfred,1882 - 1975,,http://hls-dhs-dss.ch/de/articles/006826/2000-12-11/,,
5466,Studler,Albert,1882 - 1975,,http://hls-dhs-dss.ch/de/articles/005466/2012-07-03/,,
33469,Andres,Paul,1882 - 1974,,http://hls-dhs-dss.ch/de/articles/033469/1998-04-07/,,
4378,Viret,Henri,1882 - 1974,,http://hls-dhs-dss.ch/de/articles/004378/2015-01-03/,,
6037,Bolle,Arnold,1882 - 1973,,http://hls-dhs-dss.ch/de/articles/006037/2004-10-06/,,
49051,Lasserre,David,1882 - 1973,,http://hls-dhs-dss.ch/de/articles/049051/2009-03-12/,,
5720,Bösch,Josef,1882 - 1972,,http://hls-dhs-dss.ch/de/articles/005720/2003-01-07/,,
15810,Fritzsche,Hans,1882 - 1972,,http://hls-dhs-dss.ch/de/articles/015810/2005-07-19/,,
4907,Mermod,John,1882 - 1972,,http://hls-dhs-dss.ch/de/articles/004907/2008-11-05/,,
9355,Meyenburg,Marta von,1882 - 1972,,http://hls-dhs-dss.ch/de/articles/009355/2021-04-12/,,
42472,Weidauer-Wallenda,Marguerite,1882 - 1972,,http://hls-dhs-dss.ch/de/articles/042472/2012-10-05/,,
27454,Mariétan,Ignace,1882 - 1971,,http://hls-dhs-dss.ch/de/articles/027454/2008-08-25/,,
43992,Mäder,Alphonse,1882 - 1971,,http://hls-dhs-dss.ch/de/articles/043992/2009-10-22/,,
14571,Niehans,Paul,1882 - 1971,,http://hls-dhs-dss.ch/de/articles/014571/2009-08-06/,,
41390,Stemmler,Carl,1882 - 1971,,http://hls-dhs-dss.ch/de/articles/041390/2013-01-10/,,
26975,Strawinsky,Igor,1882 - 1971,,http://hls-dhs-dss.ch/de/articles/026975/2013-12-03/,,
32275,Amberger,Olga,1882 - 1970,,http://hls-dhs-dss.ch/de/articles/032275/2001-07-16/,,
31286,Audemars,Edmond,1882 - 1970,,http://hls-dhs-dss.ch/de/articles/031286/2023-02-15/,,
32491,Mahler,Elsa,1882 - 1970,,http://hls-dhs-dss.ch/de/articles/032491/2009-10-22/,,
27784,Wartmann,Jakob Wilhelm,1882 - 1970,,http://hls-dhs-dss.ch/de/articles/027784/2013-08-23/,,
28208,Gysin,Hans,1882 - 1969,,http://hls-dhs-dss.ch/de/articles/028208/2006-03-10/,,
6523,Moeschlin,Felix,1882 - 1969,,http://hls-dhs-dss.ch/de/articles/006523/2008-11-24/,,
29607,Münzel,Franz Xaver,1882 - 1969,,http://hls-dhs-dss.ch/de/articles/029607/2007-11-29/,,
48757,Wolfer,Heinrich,1882 - 1969,,http://hls-dhs-dss.ch/de/articles/048757/2013-11-20/,,
33511,Eggenberger,Ulrich,1882 - 1968,,http://hls-dhs-dss.ch/de/articles/033511/2004-08-27/,,
32287,Frohnmeyer,Ida,1882 - 1968,,http://hls-dhs-dss.ch/de/articles/032287/2004-11-10/,,
33583,Ryter,Alfred,1882 - 1968,,http://hls-dhs-dss.ch/de/articles/033583/2010-11-26/,,
14813,Schönauer-Regenass,Martha,1882 - 1968,,http://hls-dhs-dss.ch/de/articles/014813/2011-08-25/,,
16633,Eugster,Jakob,1882 - 1967,,http://hls-dhs-dss.ch/de/articles/016633/2004-11-09/,,
6235,Bürki,Ernst,1882 - 1966,,http://hls-dhs-dss.ch/de/articles/006235/2003-07-09/,,
6657,Picot,Albert,1882 - 1966,,http://hls-dhs-dss.ch/de/articles/006657/2011-01-18/,,
45449,Rytz,Walther,1882 - 1966,,http://hls-dhs-dss.ch/de/articles/045449/2010-11-26/,,
42625,Thévenaz,Charles,1882 - 1966,,http://hls-dhs-dss.ch/de/articles/042625/2012-01-30/,,
23999,Codaghengo,Alfonso,1882 - 1965,,http://hls-dhs-dss.ch/de/articles/023999/2000-10-24/,,
28852,Heim,Arnold,1882 - 1965,,http://hls-dhs-dss.ch/de/articles/028852/2011-01-06/,,
30755,Lavanchy,Ami,1882 - 1965,,http://hls-dhs-dss.ch/de/articles/030755/2007-12-03/,,
14559,Morgenthaler,Walter,1882 - 1965,,http://hls-dhs-dss.ch/de/articles/014559/2008-01-03/,,
41570,Nicole,Alfred,1882 - 1965,,http://hls-dhs-dss.ch/de/articles/041570/2010-09-09/,,
14793,Blocher,Eugen,1882 - 1964,,http://hls-dhs-dss.ch/de/articles/014793/2007-06-18/,,
24617,Burger,Willy,1882 - 1964,,http://hls-dhs-dss.ch/de/articles/024617/2003-04-10/,,
27726,Heydt,Eduard von der,1882 - 1964,,http://hls-dhs-dss.ch/de/articles/027726/2014-10-13/,,
9375,Rotten,Elisabeth Friederike,1882 - 1964,,http://hls-dhs-dss.ch/de/articles/009375/2010-11-16/,,
4876,Fischer,Ernest,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/004876/2007-04-10/,,
27337,Gaberel,Rudolf,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/027337/2005-05-11/,,
9294,Hardegger,Margarethe,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/009294/2021-01-21/,,
48174,Markwalder,Hans,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/048174/2008-01-08/,,
9076,Somazzi,Ida,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/009076/2012-12-20/,,
46174,Stockmann,Arnold,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/046174/2012-05-29/,,
11692,Strich,Fritz,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/011692/2013-12-03/,,
31142,Studach,Carl,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/031142/2011-06-20/,,
14669,Tramer,Moritz,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/014669/2012-11-01/,,
20386,Zumbrunn,Oskar,1882 - 1963,,http://hls-dhs-dss.ch/de/articles/020386/2012-08-28/,,
11471,Ammann,Julius,1882 - 1962,,http://hls-dhs-dss.ch/de/articles/011471/2001-06-28/,,
26530,Frischkopf,Burkard,1882 - 1962,,http://hls-dhs-dss.ch/de/articles/026530/2005-11-07/,,
11383,Furrer,Robert,1882 - 1962,,http://hls-dhs-dss.ch/de/articles/011383/2017-01-24/,,
6768,Zeli,Edoardo,1882 - 1962,,http://hls-dhs-dss.ch/de/articles/006768/2014-02-14/,,
21983,Blanchet,Alexandre,1882 - 1961,,http://hls-dhs-dss.ch/de/articles/021983/2011-10-06/,,
11792,Frank,Leonhard,1882 - 1961,,http://hls-dhs-dss.ch/de/articles/011792/2005-12-20/,,
48338,Riggenbach,Rudolf,1882 - 1961,,http://hls-dhs-dss.ch/de/articles/048338/2010-11-05/,,
31149,Tschudy,Henry,1882 - 1961,,http://hls-dhs-dss.ch/de/articles/031149/2011-08-31/,,
9700,Waeber,Louis,1882 - 1961,,http://hls-dhs-dss.ch/de/articles/009700/2015-01-05/,,
58089,Bettschart,Oskar,1882 - 1960,,http://hls-dhs-dss.ch/de/articles/058089/2019-12-10/,,
42617,Burnand,René,1882 - 1960,,http://hls-dhs-dss.ch/de/articles/042617/2004-11-03/,,
48007,Glasson,Simon,1882 - 1960,,http://hls-dhs-dss.ch/de/articles/048007/2007-07-12/,,
3080,Schmid,Jacques,1882 - 1960,,http://hls-dhs-dss.ch/de/articles/003080/2011-08-16/,,
5594,Steuble,Adolf,1882 - 1960,,http://hls-dhs-dss.ch/de/articles/005594/2010-10-28/,,
23119,Vuattolo,Augusto,1882 - 1960,,http://hls-dhs-dss.ch/de/articles/023119/2012-09-20/,,
45436,Favre,Jules,1882 - 1959,,http://hls-dhs-dss.ch/de/articles/045436/2019-10-22/,,
28845,Hartmann,Adolf,1882 - 1959,,http://hls-dhs-dss.ch/de/articles/028845/2006-08-08/,,
12015,Kägi,Rudolf,1882 - 1959,,http://hls-dhs-dss.ch/de/articles/012015/2007-07-18/,,
16044,Clerc,Charly,1882 - 1958,,http://hls-dhs-dss.ch/de/articles/016044/2002-02-19/,,
16304,Matthias,Eugen,1882 - 1958,,http://hls-dhs-dss.ch/de/articles/016304/2009-12-17/,,
27555,Peter,Anny,1882 - 1958,,http://hls-dhs-dss.ch/de/articles/027555/2009-01-23/,,
29802,Schaeren,Georges,1882 - 1958,,http://hls-dhs-dss.ch/de/articles/029802/2009-10-15/,,
30077,Stöckli,Jeanfritz Bartholomäus,1882 - 1958,,http://hls-dhs-dss.ch/de/articles/030077/2012-05-29/,,
6237,Burrus,Henry,1882 - 1957,,http://hls-dhs-dss.ch/de/articles/006237/2003-04-16/,,
5044,Combe,Gustave,1882 - 1957,,http://hls-dhs-dss.ch/de/articles/005044/2012-11-15/,,
15221,Grellet,Pierre,1882 - 1957,,http://hls-dhs-dss.ch/de/articles/015221/2022-02-14/,,
6994,Huber,Rudolf,1882 - 1957,,http://hls-dhs-dss.ch/de/articles/006994/2006-11-21/,,
27745,Mayenfisch,Hans E.,1882 - 1957,,http://hls-dhs-dss.ch/de/articles/027745/2008-08-14/,,
5990,Röthlin,Alois,1882 - 1957,,http://hls-dhs-dss.ch/de/articles/005990/2010-11-15/,,
42450,Truog-Saluz,Tina,1882 - 1957,,http://hls-dhs-dss.ch/de/articles/042450/2012-11-19/,,
5018,Bircher,Eugen,1882 - 1956,,http://hls-dhs-dss.ch/de/articles/005018/2018-02-21/,,
14580,Patry,Georges,1882 - 1956,,http://hls-dhs-dss.ch/de/articles/014580/2011-01-04/,,
30089,Zwicky,Jakob Walter,1882 - 1956,,http://hls-dhs-dss.ch/de/articles/030089/2013-11-08/,,
5008,Bandi,Hans,1882 - 1955,,http://hls-dhs-dss.ch/de/articles/005008/2011-10-06/,,
29854,Gutzwiller,Adolf,1882 - 1955,,http://hls-dhs-dss.ch/de/articles/029854/2006-03-16/,,
4874,Paschoud,Maurice,1882 - 1955,,http://hls-dhs-dss.ch/de/articles/004874/2009-02-16/,,
10153,Bontà,Emilio,1882 - 1953,,http://hls-dhs-dss.ch/de/articles/010153/2004-05-24/,,
31339,Fierz,Hans Eduard,1882 - 1953,,http://hls-dhs-dss.ch/de/articles/031339/2005-11-29/,,
29603,Frey,Friedrich,1882 - 1953,,http://hls-dhs-dss.ch/de/articles/029603/2005-11-07/,,
6414,Knobel,Kaspar,1882 - 1953,,http://hls-dhs-dss.ch/de/articles/006414/2007-08-21/,,
28314,Gschwend,Jakob,1882 - 1952,,http://hls-dhs-dss.ch/de/articles/028314/2009-11-05/,,
42192,Jud,Jakob,1882 - 1952,,http://hls-dhs-dss.ch/de/articles/042192/2021-11-30/,,
12265,Schoeck,Paul,1882 - 1952,,http://hls-dhs-dss.ch/de/articles/012265/2011-08-25/,,
43926,Waldstetter,Ruth,1882 - 1952,,http://hls-dhs-dss.ch/de/articles/043926/2014-12-27/,,
6902,Willi,Johannes,1882 - 1952,,http://hls-dhs-dss.ch/de/articles/006902/2013-11-04/,,
31322,Bühler,Adolf,1882 - 1951,,http://hls-dhs-dss.ch/de/articles/031322/2004-06-08/,,
5602,Fritsche,Josef Anton,1882 - 1951,,http://hls-dhs-dss.ch/de/articles/005602/2004-04-28/,,
23077,Schürch,Charles,1882 - 1951,,http://hls-dhs-dss.ch/de/articles/023077/2011-08-22/,,
28004,Siemsen,Anna,1882 - 1951,,http://hls-dhs-dss.ch/de/articles/028004/2011-11-24/,,
22646,Soldenhoff,Alexander Leo,1882 - 1951,,http://hls-dhs-dss.ch/de/articles/022646/2012-12-19/,,
28536,Weizsäcker,Ernst von,1882 - 1951,,http://hls-dhs-dss.ch/de/articles/028536/2015-11-17/,,
35468,Bon,Hans,1882 - 1950,,http://hls-dhs-dss.ch/de/articles/035468/2002-11-08/,,
29964,Mayer,Jean-Charles,1882 - 1950,,http://hls-dhs-dss.ch/de/articles/029964/2009-12-17/,,
18273,Mayer,Saly,1882 - 1950,,http://hls-dhs-dss.ch/de/articles/018273/2008-05-05/,,
11642,Ranke,Friedrich,1882 - 1950,,http://hls-dhs-dss.ch/de/articles/011642/2010-07-27/,,
25326,Allaz,André,1882 - 1948,,http://hls-dhs-dss.ch/de/articles/025326/2001-05-29/,,
47217,Guggenheim,Silvain,1882 - 1948,,http://hls-dhs-dss.ch/de/articles/047217/2007-03-20/,,
42813,Legras,Henri,1882 - 1948,,http://hls-dhs-dss.ch/de/articles/042813/2009-03-18/,,
6719,Ueltschi,Johann,1882 - 1948,,http://hls-dhs-dss.ch/de/articles/006719/2013-02-15/,,
11975,In der Gand,Hanns,1882 - 1947,,http://hls-dhs-dss.ch/de/articles/011975/2008-01-22/,,
3338,Suter,Adolf,1882 - 1947,,http://hls-dhs-dss.ch/de/articles/003338/2012-07-25/,,
14000,Burgi,Max,1882 - 1946,,http://hls-dhs-dss.ch/de/articles/014000/2004-11-03/,,
12054,Küchler-Ming,Rosalie,1882 - 1946,,http://hls-dhs-dss.ch/de/articles/012054/2007-10-29/,,
4897,Mercier,Lucien,1882 - 1946,,http://hls-dhs-dss.ch/de/articles/004897/2008-06-27/,,
6030,Coulon,Marcel de,1882 - 1945,,http://hls-dhs-dss.ch/de/articles/006030/2011-02-24/,,
22505,Lüthy,Oscar Wilhelm,1882 - 1945,,http://hls-dhs-dss.ch/de/articles/022505/2008-04-08/,,
14531,Maier,Hans Wolfgang,1882 - 1945,,http://hls-dhs-dss.ch/de/articles/014531/2024-08-23/,,
44904,Escher,Konrad,1882 - 1944,,http://hls-dhs-dss.ch/de/articles/044904/2009-02-12/,,
8587,Bertrand,Jules-Bernard,1882 - 1943,,http://hls-dhs-dss.ch/de/articles/008587/2004-09-29/,,
5959,Calini,Richard,1882 - 1943,,http://hls-dhs-dss.ch/de/articles/005959/2003-04-14/,,
27564,Isler,Arnold,1882 - 1941,,http://hls-dhs-dss.ch/de/articles/027564/2007-01-30/,,
43889,Joyce,James,1882 - 1941,,http://hls-dhs-dss.ch/de/articles/043889/2013-10-17/,,
5810,Müller,Alois,1882 - 1941,,http://hls-dhs-dss.ch/de/articles/005810/2007-10-24/,,
30695,André,Henri,1882 - 1940,,http://hls-dhs-dss.ch/de/articles/030695/2001-07-16/,,
27038,Gagliardi,Ernst,1882 - 1940,,http://hls-dhs-dss.ch/de/articles/027038/2006-11-20/,,
3075,Obrecht,Hermann,1882 - 1940,,http://hls-dhs-dss.ch/de/articles/003075/2009-08-14/,,
27410,Salvisberg,Otto Rudolf,1882 - 1940,,http://hls-dhs-dss.ch/de/articles/027410/2012-06-26/,,
10152,Alberti,Francesco,1882 - 1939,,http://hls-dhs-dss.ch/de/articles/010152/2011-11-16/,,
22588,Renggli,Eduard,1882 - 1939,,http://hls-dhs-dss.ch/de/articles/022588/2009-10-28/,,
9433,Baklanoff,Georges,1882 - 1938,,http://hls-dhs-dss.ch/de/articles/009433/2001-12-26/,,
26920,Hamm,Adolf,1882 - 1938,,http://hls-dhs-dss.ch/de/articles/026920/2006-08-04/,,
28320,Strub,Walter,1882 - 1938,,http://hls-dhs-dss.ch/de/articles/028320/2012-07-02/,,
10523,Bächtold,Hermann,1882 - 1934,,http://hls-dhs-dss.ch/de/articles/010523/2001-12-20/,,
31723,Zoller,Arnold,1882 - 1934,,http://hls-dhs-dss.ch/de/articles/031723/2012-03-05/,,
30512,Sauter,Louis,1882 - 1931,,http://hls-dhs-dss.ch/de/articles/030512/2010-09-22/,,
30787,Chiara,Pierre-Auguste,1882 - 1929,,http://hls-dhs-dss.ch/de/articles/030787/2005-05-04/,,
9973,Niggli,Ernst,1882 - 1929,,http://hls-dhs-dss.ch/de/articles/009973/2009-08-06/,,
5593,Ebneter,Emil,1882 - 1928,,http://hls-dhs-dss.ch/de/articles/005593/2008-09-02/,,
11914,Haller,Paul,1882 - 1920,,http://hls-dhs-dss.ch/de/articles/011914/2006-03-13/,,
32250,Karmin,Otto,1882 - 1920,,http://hls-dhs-dss.ch/de/articles/032250/2007-08-08/,,
4567,Koch,Felix,1882 - 1918,,http://hls-dhs-dss.ch/de/articles/004567/2006-12-19/,,
48340,Mertz,Xavier,1882 - 1913,,http://hls-dhs-dss.ch/de/articles/048340/2008-10-31/,,
16068,Fosca,François,1881 - 1980,,http://hls-dhs-dss.ch/de/articles/016068/2009-11-19/,,
6831,Balmer,Paul,1881 - 1977,,http://hls-dhs-dss.ch/de/articles/006831/2001-12-17/,,
6363,Hardegger,Emil,1881 - 1977,,http://hls-dhs-dss.ch/de/articles/006363/2006-08-08/,,
44406,Oulianoff,Nicolas,1881 - 1977,,http://hls-dhs-dss.ch/de/articles/044406/2008-10-13/,,
13987,Böni,Alfred,1881 - 1974,,http://hls-dhs-dss.ch/de/articles/013987/2002-11-08/,,
14404,Hess,Walter Rudolf,1881 - 1973,,http://hls-dhs-dss.ch/de/articles/014404/2021-01-19/,,
31661,Schläpfer,Paul,1881 - 1973,,http://hls-dhs-dss.ch/de/articles/031661/2010-11-03/,,
32443,Folliet,Edouard,1881 - 1972,,http://hls-dhs-dss.ch/de/articles/032443/2005-02-02/,,
28210,Gysler,Henry,1881 - 1972,,http://hls-dhs-dss.ch/de/articles/028210/2006-03-10/,,
42137,Probst,Berta,1881 - 1971,,http://hls-dhs-dss.ch/de/articles/042137/2010-01-29/,,
42322,Real,Theodor,1881 - 1971,,http://hls-dhs-dss.ch/de/articles/042322/2010-08-03/,,
30972,Hirzel,Marie,1881 - 1969,,http://hls-dhs-dss.ch/de/articles/030972/2005-12-20/,,
6126,Sigerist,Heinrich,1881 - 1969,,http://hls-dhs-dss.ch/de/articles/006126/2010-07-02/,,
14364,Fonio,Anton Christian,1881 - 1968,,http://hls-dhs-dss.ch/de/articles/014364/2005-01-28/,,
23025,Marti,Ernst,1881 - 1968,,http://hls-dhs-dss.ch/de/articles/023025/2008-08-25/,,
44923,Weber,Paul,1881 - 1968,,http://hls-dhs-dss.ch/de/articles/044923/2013-10-14/,,
28328,Brandler,Heinrich,1881 - 1967,,http://hls-dhs-dss.ch/de/articles/028328/2002-12-13/,,
44228,Weber,Ernst,1881 - 1967,,http://hls-dhs-dss.ch/de/articles/044228/2012-01-10/,,
14293,Binswanger,Ludwig,1881 - 1966,,http://hls-dhs-dss.ch/de/articles/014293/2020-01-09/,,
11663,Hubschmied,Johann Ulrich,1881 - 1966,,http://hls-dhs-dss.ch/de/articles/011663/2005-06-21/,,
5976,Niederhauser,Rudolf,1881 - 1966,,http://hls-dhs-dss.ch/de/articles/005976/2009-08-04/,,
13353,Stierlin-Dietler,Alice,1881 - 1966,,http://hls-dhs-dss.ch/de/articles/013353/2012-05-29/,,
6471,Lanicca,Ruben,1881 - 1965,,http://hls-dhs-dss.ch/de/articles/006471/2007-11-23/,,
43807,Nägeli,Walter,1881 - 1965,,http://hls-dhs-dss.ch/de/articles/043807/2008-02-20/,,
29801,Savoye,Maurice,1881 - 1965,,http://hls-dhs-dss.ch/de/articles/029801/2009-11-02/,,
44507,Staudinger,Hermann,1881 - 1965,,http://hls-dhs-dss.ch/de/articles/044507/2012-11-07/,,
7214,Bernhard,Emil,1881 - 1964,,http://hls-dhs-dss.ch/de/articles/007214/2011-12-08/,,
28317,Rotter,Max,1881 - 1964,,http://hls-dhs-dss.ch/de/articles/028317/2011-12-09/,,
41120,Dessauer,Friedrich,1881 - 1963,,http://hls-dhs-dss.ch/de/articles/041120/2016-11-11/,,
13635,Gamma,Anton,1881 - 1963,,http://hls-dhs-dss.ch/de/articles/013635/2005-05-12/,,
31791,Huber,Marie,1881 - 1963,,http://hls-dhs-dss.ch/de/articles/031791/2011-07-20/,,
5813,Sigrist,Kaspar,1881 - 1963,,http://hls-dhs-dss.ch/de/articles/005813/2011-11-25/,,
29523,Brüderlin,Carl,1881 - 1962,,http://hls-dhs-dss.ch/de/articles/029523/2003-01-13/,,
44805,Combe,Etienne,1881 - 1962,,http://hls-dhs-dss.ch/de/articles/044805/2005-08-03/,,
45766,Cuchet-Albaret,Emilia,1881 - 1962,,http://hls-dhs-dss.ch/de/articles/045766/2009-08-06/,,
21112,Ospelt,Josef,1881 - 1962,,http://hls-dhs-dss.ch/de/articles/021112/2009-10-28/,,
4645,Steiger,Eduard von,1881 - 1962,,http://hls-dhs-dss.ch/de/articles/004645/2012-11-07/,,
61176,Stockmann-Imfeld,Justine,1881 - 1962,,http://hls-dhs-dss.ch/de/articles/061176/2022-08-22/,,
27783,Wackernagel,Martin,1881 - 1962,,http://hls-dhs-dss.ch/de/articles/027783/2013-08-13/,,
31236,Baeschlin,Carl Fridolin,1881 - 1961,,http://hls-dhs-dss.ch/de/articles/031236/2023-05-04/,,
6567,Rusca,Giovan Battista,1881 - 1961,,http://hls-dhs-dss.ch/de/articles/006567/2010-06-09/,,
10013,Scheuber,Josef,1881 - 1961,,http://hls-dhs-dss.ch/de/articles/010013/2011-07-26/,,
24336,Tissot-Daguette,Edouard,1881 - 1961,,http://hls-dhs-dss.ch/de/articles/024336/2012-11-16/,,
3729,Wunderli,Karl Jakob,1881 - 1961,,http://hls-dhs-dss.ch/de/articles/003729/2012-04-26/,,
31272,Bavier,Johann Baptista,1881 - 1960,,http://hls-dhs-dss.ch/de/articles/031272/2002-04-23/,,
3610,Bertschinger,Carl,1881 - 1960,,http://hls-dhs-dss.ch/de/articles/003610/2002-09-11/,,
12258,Schmalz,Oskar Friedrich,1881 - 1960,,http://hls-dhs-dss.ch/de/articles/012258/2011-08-10/,,
30080,Blumer,Samuel,1881 - 1959,,http://hls-dhs-dss.ch/de/articles/030080/2004-06-03/,,
12227,Ruckhaeberle,Moritz,1881 - 1959,,http://hls-dhs-dss.ch/de/articles/012227/2009-11-05/,,
27440,Witschi,Ernst,1881 - 1959,,http://hls-dhs-dss.ch/de/articles/027440/2013-05-01/,,
10569,Christ,Lukas,1881 - 1958,,http://hls-dhs-dss.ch/de/articles/010569/2003-12-20/,,
4516,Grimm,Robert,1881 - 1958,,http://hls-dhs-dss.ch/de/articles/004516/2017-11-23/,,
24017,Marcuard,Georges,1881 - 1958,,http://hls-dhs-dss.ch/de/articles/024017/2009-10-27/,,
22092,Pellegrini,Alfred Heinrich,1881 - 1958,,http://hls-dhs-dss.ch/de/articles/022092/2009-01-07/,,
3940,Perrier,Ernest,1881 - 1958,,http://hls-dhs-dss.ch/de/articles/003940/2011-01-11/,,
9590,Salis,Arnold von,1881 - 1958,,http://hls-dhs-dss.ch/de/articles/009590/2011-01-07/,,
48197,Schulenburg,Werner von der,1881 - 1958,,http://hls-dhs-dss.ch/de/articles/048197/2011-01-26/,,
